address;city;postal_code;gps_lat;gps_long;name
33, Avenue de la Mouscane;Montech;82700;43,96255;1,24139;Le Marmiton
66 Rue Grande;Moret-sur-Loing;77250;48,37264;2,8183944;Porte de Bourgogne
15 Rue Letort;Paris;75018;48,8943618;2,3429737;Jimmy 2 Fois
4 Rue Saint-Laurent;Paris;75010;48,8755895;2,3586753;Les Orientalistes
34, place aux Huiles;Marseille;13001;43,29245897;5,371819973;Casa del Campo Marseille
13 Rue de la Fontaine de Chalet;Massiac;15500;45,2739007;3,2014136;Auberge de Chalet
Domaine de Massane;Baillargues;34670;43,6492236;4,004990101;Le 360 - Domaine de Massane
26 Rue Pierre Brossolette;Asnières-sur-Oise;95270;49,1323375;2,3549897;Aux Bonnes m'Asnieres - Lacroute & Buffet
186 Avenue Charles de Gaulle;Neuilly-sur-Seine;92200;48,8858631;2,2581489;Grill Croûte
9 Rue du Grand Pré;Lourmarin;84160;43,76495895;5,364029884;L'antiquaire
36 Rue Saint-Georges;Rennes;35000;48,1118702;-1,6757351;Le Café des Bains
37 Boulevard du Général Leclerc;Roubaix;59100;50,6901586;3,1771582;Flam's Roubaix- Ibis Roubaix
115 Rue Jules Ferry;Saint-Brieuc;22000;48,5002999;-2,7697851;gentile
1 Rue du Pontin;Nice;06300;43,6973226;7,2748908;100% TACOS
33, rue de la Chapelle Saint Martin;Haute-Goulaine;44115;47,19058;-1,42972;Manoir de la Boulaie - Laurent Saudeau
22, avenue Puvis de Chavannes;Courbevoie;92400;48,89864116;2,233989954;Le Rihab
2, rue des Trois Bornes;Paris;75011;48,8664839;2,372210026;Les P’tites Indécises
108, avenue de Nice;Cagnes-sur-Mer;06800;43,66058365;7,177259922;Le Vietnam
30 Avenue du Maréchal de Lattre de Tassigny;Pessac;33600;44,78043;-0,6938605;Le Bastan
2, place de l'Hôpital;Lyon;69002;45,75911;4,83609;L'Hostel
138 Quai du Port;Marseille;13002;43,295949;5,367486;Chez Madie les galinettes
52 Avenue de la Porte de Villiers;Levallois-Perret;92300;48,8862768;2,2843573;L'Idée
32, place de Provence;Guillaumes;06470;44,08991947;6,853459835;Le Central
35, rue du Loup;Bordeaux;33000;44,83792381;-0,573040009;Croc Loup
73, avenue Marceau;Paris;75016;48,87102314;2,297139883;Comptoir de l'arc
Rue des Frênes;Pannes;45700;47,992004;2,668285;LA TABLE DE MARIE
3, rue du Pas Saint-Georges;Bordeaux;33000;44,8402636;-0,571895003;L'Embarcadère
10, cours Gambetta;Tarbes;65000;43,23209125;0,073480003;La Brasserie
1 Rue Alfred Nobel;Sainte-Marie;66470;42,731302;3,0242835;Can Mylia
34 Rue de Verdun;Suresnes;92150;48,8725451;2,2290803;Le Cheval Blanc
62 Rue Breteuil;Marseille;13006;43,288334;5,3765665;Studio13
3, place Sainte Catherine;Lille;59000;50,63920624;3,056940079;L´Etable
219 Boulevard de Tournai;Villeneuve-d'Ascq;59650;50,6131204;3,1328558;Beers & Co - Villeneuve
20 place Bellecour;Lyon;69002;45,75643337;4,833079815;L'Institut Paul Bocuse - Restaurant Ecole
3 Avenue de Bohlen;Vaulx-en-Velin;69120;45,7649676;4,9205264;Tommy's Diner Lyon Carré de Soie
561, route du Bout Fleuri;Paluel;76450;49,84497902;0,649240017;L'Assiette Gourmande
34, rue Etienne d'Orves;Le Pré-Saint-Gervais;93310;48,88575465;2,400579929;Le Pré en Bulles
87 Rue Jean de la Fontaine;Paris;75016;48,8482828;2,265481;Le beau resto
69, rue de Croulebarbe;Paris;75013;48,83081809;2,348550081;Le Grain Magique
51 Rue de Merlan;Noisy-le-Sec;93130;48,8905496;2,4660109;Le chacal grill
13 Rue des Filatiers;Toulouse;31000;43,5983716;1,4441205;Le Point Gourmet
2 Boulevard de la République;Saint-Cloud;92210;48,8427842;2,207511;Le Quosy
212 bis boulevard Pereire;Paris;75017;48,8797433;2,286917;Il Grano
6 Avenue Charles de Gaulle;Rochefort;17300;45,9351387;-0,960147;le litana
158 Rue de Bourgogne;Orléans;45000;47,9005304;1,9119122;Shah Jahan
148 Boulevard Jean Jaurès;Houilles;78800;48,9222611;2,2036226;Kf Churrasco
173, boulevard Saint-Germain;Paris;75006;48,85425;2,33071;Ralph's
13, rue Maréchal Joffre;Aix-en-Provence;13100;43,52682348;5,453199863;Ferretti Ristorante
6, rue papillon;Paris;75009;48,87615;2,34772;Bistrot Papillon
18, boulevard Aristide Briand;Suresnes;92150;48,86319652;2,202460051;Le Kashmir
2622 Rue de Lille;Sainghin-en-Mélantois;59262;50,5916133;3,1534342;Les Arcades
161 Rue du Levant;Calvisson;30420;43,7826098;4,2019291;Sawasdee
1, rue Montesquieu;Nantes;44000;47,21306713;-1,565729976;Le Montesquieu
874, promenade Charles de Gaulle;Six-Fours-les-Plages;83140;43,09328381;5,842720032;La Pêche aux Moules
102 Avenue des Nations;Yutz;57970;49,3616831;6,1956785;Miel & Safran
5 Rue du Maréchal Juin;Strasbourg;67000;48,5784412;7,7604185;Zeste d'Asie
13 Place du Concert;Lille;59800;50,6421588;3,0607393;Ô! Concert
4 rue des Brioleurs;Saint-Gatien-des-Bois;14130;49,34725494;0,189950004;Le Michel's Clos Deauville Saint Gatien
16 Rue des Blanchers;Toulouse;31000;43,602406;1,4380529;Le Petit Marais
80B Rue de la République;Aubagne;13400;43,2900944;5,5712504;Corea Francesco
1 Rue Keller;Paris;75011;48,8535309;2,3767689;Le Souk Paris
81 Rue Léon Frot;Paris;75011;48,8576552;2,3843268;L'r De Rien
108, boulevard du Montparnasse;Paris;75014;48,84207434;2,329149961;Le Dôme
1, chemin de Vilaine;Buzançais;36500;46,88862;1,42182;L'Hermitage
Chemin du Chêne;"Civrieux-d'Azergues";69380;45,857884;4,706756;Ibowl
5, place Notre Dame du Mont;Marseille;13006;43,29209524;5,38383007;Sushi Yamato
69, rue des Dames;Paris;75017;48,88358483;2,320569992;Ripaille
"129 Cours de l'Argonne";Bordeaux;33000;44,826882;-0,5765883;La Dentellière
231, Avenue Porte des Alpes;Le Plan-du-Var;06670;43,85833529;7,197090149;Restaurant Cassini
22, rue Daubenton;Paris;75005;48,84138;2,35357;Allo Cury (Vijaya)
34 Rue Saint-Barthélémy;Melun;77000;48,5418432;2,6558847;Best of Bangkok
9 Place du Vieux Marché;Rouen;76000;49,4425858;1,0882469;Restaurant D'Eux-Mêmes
14, faubourg Rivotte;Besançon;25000;47,23222;6,03435;Au Bouchon Rivotte
18, rue Joseph Vernet;Avignon;84000;43,94954981;4,803750038;Les 5 Sens
69 Rue Guillaume Puy;Avignon;84000;43,9454089;4,8141872;La Folie des Sauges
24 Avenue de la République;Paris;75011;48,865961;2,3700854;Le Ryss Café
1, rue Damrémont;Paris;75018;48,88726719;2,332479954;Le Bistrot
64 Rue Daguerre;Paris;75014;48,835197;2,3266161;Septième Raffinement
62 Rue Césaria Évora;Paris;75019;48,8978109;2,3743553;Ellis Gourmet Burger Rosa Parks
39 Avenue Galois;Bourg-la-Reine;92340;48,7769155;2,3218269;Aux Saveurs De L'inde
45 Rue Brancion;Paris;75015;48,83358;2,3044599;La Toscane
5 Rue Ambroise Pauffert;Neuville-sur-Saône;69250;45,8759453;4,8403965;Comptoir Demange
5 Impasse des Sables;Merry-sur-Yonne;89660;47,5627219;3,6460498;Le Saussois
89 Rue Lemercier;Paris;75017;48,8887415;2,3198811;Cucucina
21, avenue Baille;Marseille;13006;43,28670841;5,386590004;Chez Domino
17 Rue Carnot;Bois-Colombes;92270;48,9135648;2,268689;DHAUTOT TFM3
8, rue Saint-Hilaire ( La-Varenne-Saint-Hilaire);Saint-Maur-des-Fossés;94210;48,79295312;2,514110088;Ty Breiz
97 Avenue d'Aquitaine;Carbon-Blanc;33560;44,8905414;-0,5066578;Tex Burger
8 Rue du Doyenné;Le Mans;72100;48,008595;0,198334;La Maison d'Elise
123 Rue des Landes;Plaisance-du-Touch;31830;43,5522157;1,2473234;Test de Chloé
52 Rue la Fayette;Paris;75009;48,8750213;2,3413186;Au General Lafayette
95 Rue Montaigne;Marseille;13012;43,3038428;5,4174268;Brasserie du Village
28 Avenue de Paris;Soisy-sous-Montmorency;95230;48,990314;2,2928492;Hippopotamus SOISY
130 Quai du Port;Marseille;13002;43,2960356;5,3677212;Carmine
15 Boulevard de la Corniche;Annecy;74000;45,8895923;6,1367603;La Rotonde des Trésoms
13, boulevard Carnot;Valbonne;06560;43,64249376;7,008130074;L'Elysée Carnot
42 Route de Galice;Aix-en-Provence;13090;43,5305815;5,4254627;Kyriad Prestige
17, rue Saint-Rémi;Bordeaux;33000;44,84139965;-0,571491003;Le Wok
3 Rue Amédée VIII de Savoie;Saint-Julien-en-Genevois;74160;46,1443809;6,0806463;restaurant le savoie
80, rue Meynadier Le Suquet;Cannes;06400;43,55160597;7,012000084;Aux Bons Enfants
140 Avenue de Saint-Ouen;Paris;75018;48,8964306;2,3287649;le milord
11 Rue Charles Pierrugues;Mandelieu-la-Napoule;06210;43,5233426;6,9405666;Le Neapolis
35 Rue de la Roquette;Paris-11E-Arrondissement;75011;48,8550846;2,3732492;Pizza Costa
Rue des Arceaux;Angoulême;16000;45,649125;0,157645;Les Jardins des Arceaux
20, rue des Halles;Paris;75001;48,85997166;2,346489906;La Factory
59, rue Boulainvilliers;Paris;75016;48,8575372;2,27466011;Le Bois le Vent
55, rue du Faubourg Montmartre;Paris;75009;48,87569243;2,340440035;Restaurant Paris 9
7 Avenue de Saint-Germain;Maisons-Laffitte;78600;48,9451232;2,1444525;Santa Monica
104, rue de Lille;Mouvaux;59420;50,69897298;3,132200003;La Pause
602 Rue Louis Saint-Just;Saint-Maximin;60740;49,2445581;2,4715564;Del Arte Creil Saint Maximin
2, place de Lisbonne - Centre Commercial Odysseum;Montpellier;34000;43,60543;3,92011;La Villa Tropézienne
58, rue Vasco de Gama;Paris;75015;48,83602;2,28423;Saint Mercure
10 Rue des Tonneliers;Bayonne;64100;43,4901122;-1,4736359;Talotegi
40 Route de Frangy;Meythet;74960;45,9149098;6,0921177;Brasserie Le Saint Georges
153 Rue de Lourmel;Paris;75015;48,8400099;2,2835274;Saturne
29 Rue de l'Exposition;Paris;75007;48,8570844;2,3034952;Pertinence
"Lieu dit ""La Fabrègues""";Estaing;12190;44,54528328;2,694999933;Restaurant du Manoir de la Fabrègues
2 Place de la Chapelle Neuve;Montpellier;34000;43,6131483;3,8789117;Duo
4 Cours Jean Jaurès;Grenoble;38000;45,1915211;5,7199009;Le Dromadaire
3 Rue Basse;Verneuil-sur-Seine;78480;48,9806312;1,9759812;Sol y Luna
8, rue Majour;Brive-la-Gaillarde;19100;45,15977;1,53171;Le 6eme sens
3, rue des Faussets;Bordeaux;33000;44,8407613;-0,570429981;Bengoshi
2 Rue Ramey;Paris;75018;48,8872645;2,3475986;la Traversée
38, rue de Cambrai;Lille;59000;50,62423573;3,071229935;Au Blueberry
22 Place Henri Brousse;Meudon;92190;48,8076134;2,2414653;Le Cèdre - Meudon
36 Rue de Bagnolet;Paris;75020;48,8568991;2,3979538;Totorino
43, Rue Castillon;Toulon;83000;43,10994;5,94047;Le Patin Couffin
37 6-39, rue Pierre-Henri Mauger;Contres;41700;47,41889401;1,428660035;Les Rois de France
30 Passage de la Bourgade;Biot;06410;43,6277148;7,0974077;Le Jarrier
168 Cours Berriat;Grenoble;38000;45,1891747;5,7051839;Badine
20 Place Charles de Gaulle;Saint-Germain-en-Laye;78100;48,8972216;2,09512;Pub 78
132 Rue Lecourbe;Paris;75015;48,8422402;2,3009722;HB HIT Burger
90 Cours de Vincennes;Paris;75012;48,8468523;2,4074667;Stracciatella
27 Avenue Armand Guillebaud;Antony;92160;48,7490658;2,3065377;Au Four du Liban
6, rue Etienne Marcel;Paris;75002;48,86372101;2,350389957;Le Cercle
43 Avenue de la Gare;Sarlat-la-Canéda;24200;44,8777429;1,2194146;Le Grand Bleu
33 Rue de la Borie;Égletons;19300;45,4007659;2,0470465;Le 19 Vin
5, grand Rue;Logelheim;68280;48,02106688;7,407979965;Hôtel - Restaurant Le Coin des Anges
3 Rue du Port;Cherbourg-en-Cotentin;50100;49,6404046;-1,6224347;Le Comptoir Libanais
117, rue Monge;Paris;75005;48,83917703;2,350980043;Founti Agadir
15 Avenue de Saria;Serris;77700;48,8415478;2,7908564;Chez Meiling
58 Rue du Maréchal Foch;Loos;59120;50,6153656;3,0178955;Pizza Fissa
8 Rue Amédée Bolle;Sainte-Croix-en-Plaine;68127;48,0169599;7,3768568;Bellini
43, rue du Général de Gaulle;Niederbronn-les-Bains;67110;48,95027;7,64585;Au Caveau de l'Étable
7, place Surian;Vence;06140;43,72190073;7,11383009;La Table de Domi
27, rue Thiers;Givet;08600;50,13771;4,82555;Le Nord
9, place des Martyrs de la Résistance;Lesparre-Médoc;33340;45,30436;-0,94549;Restaurant de la Gare
4 Rue Violet;Paris;75015;48,849632;2,294793;Darai
7, rue Brochant;Paris;75017;48,88838589;2,317029953;Resto non publié
Le Moulin;Conques;12320;44,5806615;2,4406387;LA TABLE D'HERVE BUSSET
251 Rue Gallieni;Boulogne-Billancourt;92100;48,8348259;2,2271599;Johan Grill
46 Passage Clemenceau;Vichy;03200;46,1251216;3,4228877;Crêperie Clémentine
7 Rue de la Duchesse d'Uzès;Boursault;51480;49,0604219;3,8465255;Le P'tit Boursault
12 Quai des Célestins;Paris;75004;48,8522061;2,361439;Le Petit Celestin
2 Rue Jean Corringer;Vigneux-sur-Seine;91270;48,7061451;2,4233112;Kreol'café
12 Rue Dante;Nice;06000;43,6957745;7,2541409;Ogram
1 Rue du Faubourg Saint-Antoine;Paris;75011;48,8533223;2,3705113;Café Rey
Route de Manosque;La Bastide-des-Jourdans;84240;43,786117;5,640144;ar tapas EL TORO
46, rue de la Balance;Avignon;84000;43,95192814;4,80576992;N°46 Brunel, bistro bar à vin
27 Grand Rue;Lodève;34700;43,731001;3,319853;Restaurant Minuscule
275, route de Saint Antoine Ginestière;Nice;06200;43,7069372;7,217169762;Chez Simon
10-12, boulevard Maréchal Foch;Beaune;21200;47,02695864;4,836249828;Hostellerie le Cèdre
Place Maurice Faure;Romans-sur-Isère;26100;45,0428864;5,0491298;Au Petit Maxime
18, place du Château;Jonzac;17500;45,44564816;-0,431620002;Le Coq d'Or
27 Boulevard de la République;Chalon-sur-Saône;71100;46,7832429;4,8492714;i Touch Coffee
55 Boulevard de Vaugirard;Paris;75015;48,8407218;2,3166571;Le Dax
28 Rue du Cardinal Lemoine;Paris;75005;48,8480959;2,3526928;Paradis Latin Cabaret
8 Rue botanique;Angers;49100;47,4740964;-0,5473845;Sawasdee Bangkok
13 Rue Lagrange;Paris;75005;48,8511399;2,3483173;Le palais de la Griserie
Route Nationale 96 quartier des vieilles tuileries;Peyrolles-en-Provence;13860;43,6477839;5,5985105;L’As-Os
20 Rue Jules Horowitz;Saint Paul lès Durance;13115;43,6937484;5,7338415;L'urban
5, rue des Vieux Moulins;Meaux;77100;48,95977;2,87724;La Table à Crêpes
5 Rue Marchand;Corbeil-Essonnes;91100;48,6040986;2,4670942;Le Palais de Ouarzazate
29 rue Sambre-et-Meuse;Paris;75010;48,87457596;2,372980118;Barak
Boulevard Louison Bobet;Quiberon;56170;47,4807244;-3,1042888;Le Delight
La Cerce;Sauvigny-le-Bois;89200;47,49739273;3,967479944;Campanile Avallon
