"@timestamp","json_message.ctxt_params.query.text","json_message.ctxt_params.sort.coordinates.latitude","json_message.ctxt_params.sort.coordinates.longitude","json_message.ctxt_params.sort.city_id"
"July 31st 2018, 15:02:49.349","Le bistrot ",,,
"July 31st 2018, 15:02:49.349","Le bistrot r",,,
"July 31st 2018, 15:02:49.349",Ge,"51.51544570922852","-0.0813128873705864",
"July 31st 2018, 15:02:49.349","Quai de ","48.8297948","2.2659962",
"July 31st 2018, 15:02:49.349","Le bistrot regent ",,,
"July 31st 2018, 15:02:49.349","Le bist",,,
"July 31st 2018, 15:02:49.349","La jo",,,
"July 31st 2018, 15:02:49.348","Le ",,,
"July 31st 2018, 15:02:47.347","La ",,,
"July 31st 2018, 15:02:47.347","Sisteron, France",,,102930
"July 31st 2018, 15:02:47.347","Le bistrot regent",,,
"July 31st 2018, 15:02:47.347","La jonq",,,
"July 31st 2018, 15:02:47.347","Quai de meudon","48.8297948","2.2659962",
"July 31st 2018, 15:02:47.347","Le bistrot rege",,,
"July 31st 2018, 15:02:44.346","Rue de France, par",,,415144
"July 31st 2018, 15:02:44.346","Terasse croix rousse","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:44.346","Rue de France, Fontainebleau, France",,,415144
"July 31st 2018, 15:02:44.346",Quai,"48.8297948","2.2659962",
"July 31st 2018, 15:02:44.345",maiso,,,
"July 31st 2018, 15:02:44.345","Rue de France, pa",,,415144
"July 31st 2018, 15:02:44.345","Rue de France, p",,,415144
"July 31st 2018, 15:02:41.345","Terasse croix rouss","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.345",,"43.0638458","2.9369367",
"July 31st 2018, 15:02:41.344",,"48.760606","2.4037887",
"July 31st 2018, 15:02:41.344",Mosquee,"48.760606","2.4037887",
"July 31st 2018, 15:02:41.344","Terasse croi","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.344","La doret","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:41.344","Terasse croix","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.344","le toqiet","48.6280101","2.5899044",
"July 31st 2018, 15:02:41.344",,"48.6280101","2.5899044",
"July 31st 2018, 15:02:41.344",La,"48.80729293823242","2.240534782409668",
"July 31st 2018, 15:02:41.343","Terasse croix rou","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.343","gare saint malo",,,471197
"July 31st 2018, 15:02:41.343",69160,,,326512
"July 31st 2018, 15:02:41.343","La dorett","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:41.343","La dorette","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:41.339","Mosquée ","48.760606","2.4037887",
"July 31st 2018, 15:02:41.338",Mar,"43.0638458","2.9369367",
"July 31st 2018, 15:02:41.338","Terasse cro","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.338","La ma","48.80729293823242","2.240534782409668",
"July 31st 2018, 15:02:41.338","La dor","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:41.338","Terasse croix r","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.338","La ","48.80729293823242","2.240534782409668",
"July 31st 2018, 15:02:41.338","La mare","48.80729293823242","2.240534782409668",
"July 31st 2018, 15:02:41.338",Terasse,"45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:41.338","Terasse ","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:38.337","La do","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:38.337","Rue mourguet lyo",,,326512
"July 31st 2018, 15:02:38.337","Terasse c","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:38.337","La m","48.80729293823242","2.240534782409668",
"July 31st 2018, 15:02:38.337","La dore","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:38.337",Versail,,,
"July 31st 2018, 15:02:38.337","Terasse croix rous","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:38.337","Terasse croix ","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:38.337","Terasse croix ro","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:38.337",Marvejol,"43.0638458","2.9369367",
"July 31st 2018, 15:02:38.337","Rue mourguet lyon",,,326512
"July 31st 2018, 15:02:38.337","Terasse cr","45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:38.336",75015,,,415144
"July 31st 2018, 15:02:37.336",Teras,"45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:37.336","La mar","48.80729293823242","2.240534782409668",
"July 31st 2018, 15:02:37.336",Tera,"45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:37.336",Terass,"45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:37.335","Rue mourguet",,,326512
"July 31st 2018, 15:02:37.335",La,"45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:37.335","Rue mourguet ly",,,326512
"July 31st 2018, 15:02:37.335",Te,"45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:37.335","Chez fernand","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:34.331","Rue mourguet",,,326512
"July 31st 2018, 15:02:34.330","La ","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:34.330",Ter,"45.75252151489258","4.823570728302002",
"July 31st 2018, 15:02:34.330",paris,,,415144
"July 31st 2018, 15:02:34.330","La d","45.05706405639648","3.965324640274048",
"July 31st 2018, 15:02:34.330",miramar,,,31417
"July 31st 2018, 15:02:34.330","Rue mourguet l",,,326512
"July 31st 2018, 15:02:34.330",,"43.6881182","-1.4222675",
"July 31st 2018, 15:02:34.327","le miramar",,,31417
"July 31st 2018, 15:02:33.326",cournon,,,415144
"July 31st 2018, 15:02:33.326",miramar,,,31417
"July 31st 2018, 15:02:33.325","Campanile ","43.6076789","1.3121321",
"July 31st 2018, 15:02:33.325","Rue mourgue",,,326512
"July 31st 2018, 15:02:33.325",Campanil,"43.6076789","1.3121321",
"July 31st 2018, 15:02:30.323",Campanile,"43.6076789","1.3121321",
"July 31st 2018, 15:02:30.323","St paul les da","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:30.310",,,,
"July 31st 2018, 15:02:30.310",chatelet,,,415144
"July 31st 2018, 15:02:30.310",paris,,,415144
"July 31st 2018, 15:02:30.309",Versai,,,
"July 31st 2018, 15:02:30.309",Chez,"48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.309","Chez fernan","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.309","St paul les dax","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:29.309",Ch,"48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.309","Rue mou",,,326512
"July 31st 2018, 15:02:29.309",Campa,"43.6076789","1.3121321",
"July 31st 2018, 15:02:29.309","Chez fer","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.309",Che,"48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.308","4ème",,,415144
"July 31st 2018, 15:02:29.308","Chez ferna","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.308","Chez fern","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.307",Camp,"43.6076789","1.3121321",
"July 31st 2018, 15:02:29.306","Chez fe","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.306","Chez ","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.306","rue de france",,,415144
"July 31st 2018, 15:02:29.306",perruche,,,415144
"July 31st 2018, 15:02:29.306",Ca,"43.6076789","1.3121321",
"July 31st 2018, 15:02:29.306","Chez f","48.85462951660156","2.339620113372803",
"July 31st 2018, 15:02:29.306",6900,,,326512
"July 31st 2018, 15:02:26.305","St paul les d","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:26.305","PARIS 16eme",,,415144
"July 31st 2018, 15:02:26.304","rue pré gau",,,326512
"July 31st 2018, 15:02:26.304",Versa,,,
"July 31st 2018, 15:02:26.303","rue pré",,,326512
"July 31st 2018, 15:02:23.303",69005,,,326512
"July 31st 2018, 15:02:23.303","St paul les ","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:23.302",frogburger,,,415144
"July 31st 2018, 15:02:23.302","Le fusai","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:23.302","Le fusain","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:23.302",Mi,"44.08466720581055","-1.263509154319763",
"July 31st 2018, 15:02:23.302",chatelet,,,415144
"July 31st 2018, 15:02:22.301","PARIS 16",,,415144
"July 31st 2018, 15:02:22.301",Mimi,"44.08466720581055","-1.263509154319763",
"July 31st 2018, 15:02:22.301",Kajurah,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:22.301",rue,,,326512
"July 31st 2018, 15:02:22.301",Ver,,,
"July 31st 2018, 15:02:22.301",Vers,,,
"July 31st 2018, 15:02:22.301","PARIS 1",,,415144
"July 31st 2018, 15:02:22.301",Ve,,,
"July 31st 2018, 15:02:22.301",miramar,,,31417
"July 31st 2018, 15:02:21.300",Kajur,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:21.300","PARIS 1",,,415144
"July 31st 2018, 15:02:21.300",Kajuraho,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:21.300",Mim,"44.08466720581055","-1.263509154319763",
"July 31st 2018, 15:02:21.300","La paloma del sol",,,326512
"July 31st 2018, 15:02:21.300","PARIS 14",,,415144
"July 31st 2018, 15:02:21.300",75013,,,415144
"July 31st 2018, 15:02:21.300","Le fusa","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:21.300","rue pré gaudry",,,326512
"July 31st 2018, 15:02:21.300","miramar marseill",,,31417
"July 31st 2018, 15:02:21.300","rue pré gaudr",,,326512
"July 31st 2018, 15:02:21.300","Le fuse","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:21.300",mirama,,,31417
"July 31st 2018, 15:02:21.299",Le,"48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:21.299","l'italien 6900",,,326512
"July 31st 2018, 15:02:21.299","Le fus","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:21.299","St paul les","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:21.299","Le fu","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:21.299","Le f","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:18.285","rue pré",,,326512
"July 31st 2018, 15:02:18.285",miramar,,,31417
"July 31st 2018, 15:02:18.285","Le ","48.90422058105469","2.302182674407959",
"July 31st 2018, 15:02:18.284",Lalambic,"45.7494505","3.0789882",
"July 31st 2018, 15:02:18.284",quibet,"48.88748931884766","2.215653896331787",
"July 31st 2018, 15:02:18.284",mira,,,31417
"July 31st 2018, 15:02:18.284",Lal,"45.7494505","3.0789882",
"July 31st 2018, 15:02:18.284",chatelet,,,415144
"July 31st 2018, 15:02:18.284","saint mandrier",,,295483
"July 31st 2018, 15:02:18.284",Ka,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:18.284","miramar ma",,,31417
"July 31st 2018, 15:02:18.284","Cham's","48.8170658","2.3278744",
"July 31st 2018, 15:02:18.283",quib,"48.88748931884766","2.215653896331787",
"July 31st 2018, 15:02:18.283","Cham'","48.8170658","2.3278744",
"July 31st 2018, 15:02:18.283",Kajura,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:18.283","La paloma del so",,,326512
"July 31st 2018, 15:02:18.275",Lala,"45.7494505","3.0789882",
"July 31st 2018, 15:02:15.261",Lalambi,"45.7494505","3.0789882",
"July 31st 2018, 15:02:15.261",Kaj,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:15.261",Kah,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:15.248",quibe,"48.88748931884766","2.215653896331787",
"July 31st 2018, 15:02:15.247",qui,"48.88748931884766","2.215653896331787",
"July 31st 2018, 15:02:15.247",PARIS,,,415144
"July 31st 2018, 15:02:15.247","PARIS &",,,415144
"July 31st 2018, 15:02:15.247",,,,
"July 31st 2018, 15:02:15.247",Kaju,"48.87622451782227","2.331067562103271",
"July 31st 2018, 15:02:15.247",cournon,,,415144
"July 31st 2018, 15:02:15.247",La,"45.7494505","3.0789882",
"July 31st 2018, 15:02:12.241",Bistrot,,,
"July 31st 2018, 15:02:12.241","La paloma del s",,,326512
"July 31st 2018, 15:02:12.241","La paloma de",,,326512
"July 31st 2018, 15:02:12.240","St paul le","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:12.240","l'italien 69007",,,326512
"July 31st 2018, 15:02:12.240",Levgrapullon,,,
"July 31st 2018, 15:02:12.240",qu,"48.88748931884766","2.215653896331787",
"July 31st 2018, 15:02:12.240","Bistrot mer",,,
"July 31st 2018, 15:02:12.240",Cham,"48.8170658","2.3278744",
"July 31st 2018, 15:02:12.240","saint mandriera position actuelle",,,295483
"July 31st 2018, 15:02:12.239","St paul l","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:12.239",Cha,"48.8170658","2.3278744",
"July 31st 2018, 15:02:12.239","St paul ","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:12.239",paris,,,415144
"July 31st 2018, 15:02:12.239","La paloma des",,,326512
"July 31st 2018, 15:02:12.239","saint mandrierMa position actuelle",,,295483
"July 31st 2018, 15:02:12.239","La paloma del sol",,,326512
"July 31st 2018, 15:02:12.239",Ch,"48.8170658","2.3278744",
"July 31st 2018, 15:02:12.239","St paul led","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:12.239","Bistrot mee",,,
"July 31st 2018, 15:02:12.232","l'italien",,,326512
"July 31st 2018, 15:02:12.232",Bistr,,,
"July 31st 2018, 15:02:12.232",Bi,,,
"July 31st 2018, 15:02:12.232",Bis,,,
"July 31st 2018, 15:02:12.231","La paloma del",,,326512
"July 31st 2018, 15:02:12.231","Ma position actuelle",,,295483
"July 31st 2018, 15:02:12.231","Bistrot ",,,
"July 31st 2018, 15:02:12.231",Bist,,,
"July 31st 2018, 15:02:05.227","Bistrot m",,,
"July 31st 2018, 15:02:05.227","Bistrot me",,,
"July 31st 2018, 15:02:05.227","saint Ma position actuelle",,,295483
"July 31st 2018, 15:02:05.227","La p",,,326512
"July 31st 2018, 15:02:05.226",Bistro,,,
"July 31st 2018, 15:02:05.226","4ème arrn",,,415144
"July 31st 2018, 15:02:05.226","4ème",,,415144
"July 31st 2018, 15:02:05.226","l'italien",,,326512
"July 31st 2018, 15:02:05.225","St pau","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:05.225",chatelet,,,415144
"July 31st 2018, 15:02:05.225","4ème arrondissement",,,415144
"July 31st 2018, 15:02:05.225","paris 4",,,415144
"July 31st 2018, 15:02:05.224","La pa",,,326512
"July 31st 2018, 15:02:05.223",,,,
"July 31st 2018, 15:02:05.223","St paul","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:02:05.223","4ème arron",,,415144
"July 31st 2018, 15:02:01.540",goum,,,
"July 31st 2018, 15:02:01.540",Lyon,,,
"July 31st 2018, 15:02:01.540","Paris 75012",,,
"July 31st 2018, 15:01:58.220",,,,
"July 31st 2018, 15:01:58.220",monaco,,,
"July 31st 2018, 15:01:58.220","St pa","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:01:58.220",Carneg,"45.7982146","4.5982083",
"July 31st 2018, 15:01:58.219","monaco, France",,,
"July 31st 2018, 15:01:58.219",lamr,,,311886
"July 31st 2018, 15:01:58.219",lambersart,,,311886
"July 31st 2018, 15:01:58.219","rue daguerre 75014",,,415144
"July 31st 2018, 15:01:58.219",Car,"45.7982146","4.5982083",
"July 31st 2018, 15:01:55.218",Carne,"45.7982146","4.5982083",
"July 31st 2018, 15:01:55.218",Montparnasse,,,
"July 31st 2018, 15:01:55.218","St ","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:01:55.218","St p","48.86505508422852","2.337694644927979",
"July 31st 2018, 15:01:54.217",Ca,"45.7982146","4.5982083",
"July 31st 2018, 15:01:53.217",minerve,,,336326
"July 31st 2018, 15:01:53.216",Montparnass,,,
"July 31st 2018, 15:01:52.215",St,"48.86505508422852","2.337694644927979",
"July 31st 2018, 15:01:52.214","paris 4",,,415144
"July 31st 2018, 15:01:52.214",,"45.7982146","4.5982083",
"July 31st 2018, 15:01:52.214","7 place Saint ser","43.613113","1.4597236",
"July 31st 2018, 15:01:52.213","monaco, France",,,
"July 31st 2018, 15:01:52.213",paris,,,415144
"July 31st 2018, 15:01:52.213","Rue Léon Gambetta, Lille, France",,,311886
"July 31st 2018, 15:01:52.213","mo, France",,,
"July 31st 2018, 15:01:52.213","mona, France",,,
"July 31st 2018, 15:01:52.213",,,,
"July 31st 2018, 15:01:52.212","Lucien lyon",,,
"July 31st 2018, 15:01:52.212","7 place Saint s","43.613113","1.4597236",
"July 31st 2018, 15:01:52.212",Lucien,,,
"July 31st 2018, 15:01:52.212",,,,
"July 31st 2018, 15:01:52.211","rue daguerre",,,415144
"July 31st 2018, 15:01:52.207",Lucien,,,
"July 31st 2018, 15:01:52.206",mandar,,,415144
"July 31st 2018, 15:01:52.206",coreen,,,415144
"July 31st 2018, 15:01:52.206","Rue Léon Gambetta, Lille, France",,,311886
"July 31st 2018, 15:01:52.206","PLACE DES ETAT",,,415144
"July 31st 2018, 15:01:52.206",paris,,,415144
"July 31st 2018, 15:01:52.206",neuilly,,,379756
"July 31st 2018, 15:01:45.205","Risoul, France",,,
"July 31st 2018, 15:01:45.205","rue daguerre",,,415144
"July 31st 2018, 15:01:45.205","7 place Saint sernin","43.613113","1.4597236",
"July 31st 2018, 15:01:45.204",ma,,,415144
"July 31st 2018, 15:01:45.204","7 place Saint ","43.613113","1.4597236",
"July 31st 2018, 15:01:45.204","7 place sain","43.613113","1.4597236",
"July 31st 2018, 15:01:45.203","CRISTAL ROOM BACCARAT",,,415144
"July 31st 2018, 15:01:45.203","7 plac","43.613113","1.4597236",
"July 31st 2018, 15:01:45.203","Mimi pizza","48.4063189","2.7011797",
"July 31st 2018, 15:01:45.203","7 place saint","43.613113","1.4597236",
"July 31st 2018, 15:01:45.203","Clermont ferrand","45.8136151","2.9399122",
"July 31st 2018, 15:01:45.202",Halal,"45.8353157043457","4.911374568939209",
"July 31st 2018, 15:01:45.202",neu,,,379756
"July 31st 2018, 15:01:45.202",Hala,"45.8353157043457","4.911374568939209",
"July 31st 2018, 15:01:45.202","7 place ","43.613113","1.4597236",
"July 31st 2018, 15:01:45.202",Ha,"45.8353157043457","4.911374568939209",
"July 31st 2018, 15:01:45.202","7 place s","43.613113","1.4597236",
"July 31st 2018, 15:01:45.202",neuill,,,379756
"July 31st 2018, 15:01:45.202","La pe","43.41312789916992","5.224535465240479",
"July 31st 2018, 15:01:45.201",PL,,,415144
"July 31st 2018, 15:01:45.197",Hal,"45.8353157043457","4.911374568939209",
"July 31st 2018, 15:01:45.197",neuill,,,379756
"July 31st 2018, 15:01:45.197","La p","43.41312789916992","5.224535465240479",
"July 31st 2018, 15:01:45.197","La per","43.41312789916992","5.224535465240479",
"July 31st 2018, 15:01:45.197","PLACE DES",,,415144
"July 31st 2018, 15:01:38.192","La ","43.41312789916992","5.224535465240479",
"July 31st 2018, 15:01:38.192",La,"43.41312789916992","5.224535465240479",
"July 31st 2018, 15:01:38.192","Clermont t ferr","45.8136151","2.9399122",
"July 31st 2018, 15:01:38.192","roissy aérovi",,,
"July 31st 2018, 15:01:38.192","rue daguerre",,,415144
"July 31st 2018, 15:01:38.192",7500,,,
"July 31st 2018, 15:01:38.192","7 plav","43.613113","1.4597236",
"July 31st 2018, 15:01:38.192",chate,,,415144
"July 31st 2018, 15:01:38.192","Clermont t ferrand","45.8136151","2.9399122",
"July 31st 2018, 15:01:38.192","7 place","43.613113","1.4597236",
"July 31st 2018, 15:01:38.191","roissy aéro",,,
"July 31st 2018, 15:01:37.181",750,"48.86960983276367","2.343777656555176",
"July 31st 2018, 15:01:37.181","roissy aéroville",,,
"July 31st 2018, 15:01:37.181",chatelet,,,415144
"July 31st 2018, 15:01:37.181","La chartreuse villenave ","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:37.181",75,"48.86960983276367","2.343777656555176",
"July 31st 2018, 15:01:37.181","7 placr","43.613113","1.4597236",
"July 31st 2018, 15:01:37.180",republique,,,415144
"July 31st 2018, 15:01:37.180",75006,,,
"July 31st 2018, 15:01:37.180",paris,,,358201
"July 31st 2018, 15:01:37.180",7500,"48.86960983276367","2.343777656555176",
"July 31st 2018, 15:01:37.180","7 pl","43.613113","1.4597236",
"July 31st 2018, 15:01:37.180","Mimi ","48.4063189","2.7011797",
"July 31st 2018, 15:01:37.180","Mimi pizz","48.4063189","2.7011797",
"July 31st 2018, 15:01:37.180","7 pla","43.613113","1.4597236",
"July 31st 2018, 15:01:37.180",rue,,,415144
"July 31st 2018, 15:01:37.180",75003,"48.86960983276367","2.343777656555176",
"July 31st 2018, 15:01:37.179",paris,,,358201
"July 31st 2018, 15:01:37.179",75,,,
"July 31st 2018, 15:01:37.179",ruedaguertre,,,415144
"July 31st 2018, 15:01:37.179","La chartreuse villenav","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:37.179","Clermont t ferran","45.8136151","2.9399122",
"July 31st 2018, 15:01:37.179",rue,,,415144
"July 31st 2018, 15:01:37.179","paris 17",,,358201
"July 31st 2018, 15:01:37.179",ch,,,415144
"July 31st 2018, 15:01:37.179",roissy,,,
"July 31st 2018, 15:01:37.178","Clermont t ","45.8136151","2.9399122",
"July 31st 2018, 15:01:37.178",,"48.4063189","2.7011797",
"July 31st 2018, 15:01:37.178","La chartreuse villenac","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.178",rue,,,415144
"July 31st 2018, 15:01:30.178",roissy,,,
"July 31st 2018, 15:01:30.178",,,,
"July 31st 2018, 15:01:30.178",Mimi,"48.4063189","2.7011797",
"July 31st 2018, 15:01:30.177",sis,,,8884
"July 31st 2018, 15:01:30.177",roi,,,
"July 31st 2018, 15:01:30.177","La chartreuse ville","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.177","Japonais a",,,
"July 31st 2018, 15:01:30.177","La chartreuse villena","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.177",big,,,62568
"July 31st 2018, 15:01:30.177","La chartreuse villenave","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.177",,"43.613113","1.4597236",
"July 31st 2018, 15:01:30.176","Il le d'oleron","45.9153625","-1.3302588",
"July 31st 2018, 15:01:30.176","La chartreuse villen","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.175","paris 17",,,358201
"July 31st 2018, 15:01:30.175","Japonais ",,,
"July 31st 2018, 15:01:30.173","Il le d'oler","45.9153625","-1.3302588",
"July 31st 2018, 15:01:30.173","Il le d'olero","45.9153625","-1.3302588",
"July 31st 2018, 15:01:30.173","La chartreuse vil","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.173",Strasbourg,,,
"July 31st 2018, 15:01:30.172",si,,,8884
"July 31st 2018, 15:01:30.172","big fer",,,62568
"July 31st 2018, 15:01:30.172","Le 7 place s","43.613113","1.4597236",
"July 31st 2018, 15:01:30.171","Le 7 p","43.613113","1.4597236",
"July 31st 2018, 15:01:30.171","Il le d'ole","45.9153625","-1.3302588",
"July 31st 2018, 15:01:30.171","La chartreuse vi","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:30.171","Il le d'","45.9153625","-1.3302588",
"July 31st 2018, 15:01:30.171",Strasb,,,
"July 31st 2018, 15:01:30.171","Le 7 pl","43.613113","1.4597236",
"July 31st 2018, 15:01:23.168","Il le d","45.9153625","-1.3302588",
"July 31st 2018, 15:01:23.168","Il le d'o","45.9153625","-1.3302588",
"July 31st 2018, 15:01:23.168","La chartreuse vill","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:23.167","Le 7 ","43.613113","1.4597236",
"July 31st 2018, 15:01:23.167","paris 2è",,,415144
"July 31st 2018, 15:01:23.167",,"43.5541158","7.0156858",
"July 31st 2018, 15:01:23.167","Il le","45.9153625","-1.3302588",
"July 31st 2018, 15:01:23.167","Il l","45.9153625","-1.3302588",
"July 31st 2018, 15:01:23.167",big,,,62568
"July 31st 2018, 15:01:23.167","paris 2ème",,,415144
"July 31st 2018, 15:01:22.166","Il le d'ol","45.9153625","-1.3302588",
"July 31st 2018, 15:01:22.166",iste,,,8884
"July 31st 2018, 15:01:22.166","Le 7 place ","43.613113","1.4597236",
"July 31st 2018, 15:01:22.166","Mali wata toulouse",,,
"July 31st 2018, 15:01:22.166","La chartreuse v","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:22.166",Stras,,,
"July 31st 2018, 15:01:22.165","Le Grenier de Pépé, 31000, Toulouse",,,556178
"July 31st 2018, 15:01:22.165",Il,"45.9153625","-1.3302588",
"July 31st 2018, 15:01:22.165",paris,,,358201
"July 31st 2018, 15:01:22.164","paris 2",,,415144
"July 31st 2018, 15:01:22.164",paris,,,358201
"July 31st 2018, 15:01:22.164","Il le ","45.9153625","-1.3302588",
"July 31st 2018, 15:01:22.163",paris,,,415144
"July 31st 2018, 15:01:15.163","Brasserie d’a",,,
"July 31st 2018, 15:01:15.163","Brasserie d’au",,,
"July 31st 2018, 15:01:15.163","Brasserie d",,,
"July 31st 2018, 15:01:15.163","Brasserie d'",,,
"July 31st 2018, 15:01:15.162",Cesa,"48.79016876220703","2.05418872833252",
"July 31st 2018, 15:01:15.162",Bra,,,
"July 31st 2018, 15:01:15.162",saturne,,,
"July 31st 2018, 15:01:15.162","Brasserie d’auteui",,,
"July 31st 2018, 15:01:15.162","La chartreuse de par","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:15.162",neuilly,,,415144
"July 31st 2018, 15:01:15.162",puteau,,,415144
"July 31st 2018, 15:01:15.161","Mali watta tou",,,
"July 31st 2018, 15:01:15.161","La chartreuse de parme","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:15.161",Brasse,,,
"July 31st 2018, 15:01:15.161","Brasserie ",,,
"July 31st 2018, 15:01:15.161","L’oran",,,
"July 31st 2018, 15:01:15.161","La chartreuse de parm","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:15.161",Brasserie,,,
"July 31st 2018, 15:01:15.161","Mali watta ",,,
"July 31st 2018, 15:01:15.161",Ces,"48.79016876220703","2.05418872833252",
"July 31st 2018, 15:01:15.161",Bras,,,
"July 31st 2018, 15:01:15.160","L’o",,,
"July 31st 2018, 15:01:15.160","La chartreuse de","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:14.160",Brasser,,,
"July 31st 2018, 15:01:14.160","Brasserie d’auteu",,,
"July 31st 2018, 15:01:14.160",Br,,,
"July 31st 2018, 15:01:14.160",Cesar,"48.79016876220703","2.05418872833252",
"July 31st 2018, 15:01:14.160","Mali watta toulouse",,,
"July 31st 2018, 15:01:14.160",Brasseri,,,
"July 31st 2018, 15:01:14.160","La chartreuse de pa","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:14.160","L’ora",,,
"July 31st 2018, 15:01:14.159","La chartreuse de ","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:14.159","Brasserie d’aut",,,
"July 31st 2018, 15:01:14.159","Brasserie d’auteuil",,,
"July 31st 2018, 15:01:14.159","La chartreuse de p","44.78091049194336","-0.6561424732208252",
"July 31st 2018, 15:01:14.159",Ce,"48.79016876220703","2.05418872833252",
"July 31st 2018, 15:01:14.159","Brasserie d’aute",,,
"July 31st 2018, 15:01:14.158",Brass,,,
"July 31st 2018, 15:01:11.158",Pizzeria,"48.578369140625","7.746596336364746",
