id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5
201;rue de l'ouest, 06110 le cannet;l'osuest;7.013;43.573;;;;;
200;99 rue de la pompe, 75116 paris;posmpe;2.278;48.865;;;;;
199;21 rue de l'horloge, 63200 riom;l'hosrloge;3.114;45.895;;;;;
198;8 rue du plan d'agde, 34000 montpellier;d'asgde;3.876;43.608;;;;;
197;85, rue saint antoine, 75004 paris;antsoine;2.363;48.854;;;;;
196;31 avenue george v, 75008 paris;sv;2.300;48.869;0 s.v. savorgnano, undefined undefined;0 s.v. sant'antonio, undefined carrara;0 s.v. santuccia, undefined undefined;61 svinkxstraat, 8670 undefined;24 svinkxstraat, 8670 undefined
195;93 rue de la victoire, 75009 paris;victsoire;2.331;48.875;;;;;
194;quai la pérouse, 06700 saint-laurent-du-var;pérsouse;7.183;43.657;;;;;
193;16 rue de tolbiac, 75013 paris;tolsbiac;2.375;48.830;;;;;
192;rue intérieure, 75008 paris;intérsieure;2.326;48.876;;;;;
191;45 rue saint-charles, 31000 toulouse;saint-scharles;1.442;43.610;;;;;
190;37, rue malar, 75007 paris;maslar;2.306;48.860;37/1 maslárová, 01302 gbeľany;36/3 maslárová, 01302 gbeľany;;;
189;22, rue de ribosi domaine des duc, 31490 léguevin;dsuc;1.257;43.603;;;;;
188;22 rue pairolière, 06300 nice;pairoslière;7.279;43.700;;;;;
186;16 rue sedaine, 75011 paris;sedsaine;2.372;48.856;;;;;
187;11, faubourg saint-michel, 44350 guérande;saint-smichel;-2.426;47.327;;;;;
185;49 cours marc-antoine brillier, 38200 vienne;brilslier;4.873;45.522;;;;;
184;7 allée des marettes, 38300 bourgoin-jallieu;maresttes;5.278;45.585;;;;;
183;17 place de l hôtel de ville, 71700 tournus;vislle;4.912;46.562;;;;;
182;place auguste baret, 13790 châteauneuf-le-rouge;basret;5.567;43.489;;;;;
180;le guiben, 56330 camors;guisben;-3.010;47.800;;;;;
181;11b rue massenet, 06000 nice;masssenet;7.264;43.696;;;;;
178;9 avenue du général de gaulle, 78140 vélizy-villacoublay;gauslle;2.184;48.785;;;;;
179;2, place saint germain, 45600 sully-sur-loire;gersmain;2.368;47.767;;;;;
177;45/47, rue albert rémy, 91130 ris-orangis;résmy;2.408;48.657;;;;;
176;2a, route de lyon, 69530 brignais;lyson;4.771;45.678;140 rua lyson gaster, 13420-000 piracicaba;77 rua lyson gaster, 13400-000 piracicaba;3 lysons way, 6150 bull creek;7 lysons way, 6150 bull creek;5 lysons way, 6150 bull creek
175;27 rue richer, 75009 paris;ricsher;2.345;48.874;;;;;
174;le jarier d'ancenis - d723, 44150 ancenis;d7s23;-1.141;47.378;;;;;
172;15 boulevard denys puech, 12000 rodez;pusech;2.578;44.350;;;;;
173;45 espl. du maréchal leclerc, 62610 ardres;lecslerc;1.978;50.853;;;;;
171;10, rue des verriers, 69007 lyon;verrsiers;4.837;45.743;;;;;
170;113, grande rue de la guillotière, 69007 lyon;guillsotière;4.848;45.751;;;;;
169;81, rue de rochechouart, 75009 paris;rochecshouart;2.347;48.882;;;;;
168;74 quai des orfèvres, 75001 paris;orfèsvres;2.342;48.857;;;;;
166;85 avenue kléber, 75116 paris;klésber;2.289;48.864;;;;;
167;5, avenue villermont, 06000 nice;villesrmont;7.265;43.709;;;;;
165;4 rue jacques manuel, 66000 perpignan;mansuel;2.895;42.700;250 rua francisco mansueli, 15240-000 nipoã;280 rua francisco mansueli, 15240-000 nipoã;270 rua francisco mansueli, 15240-000 nipoã;260 rua francisco mansueli, 15240-000 nipoã;
