address;city;postal_code;gps_lat;gps_long;name
12 avenue du test mehdi;Paris;75020;0;0;mehdi
55 Rue Oberkampf;Paris;75011;48,8647784;2,3722958;Pierre Sang In Oberkampf
8 Rue des Batignolles;Paris;75017;48,8836265;2,3232335;Cafe Biergit
18 rue de Lévis;Paris;75017;0;0;A LA BONNE TABLE
4, rue crozatier;Paris;75012;48,84510202;2,383049965;El Condor Pasa
7 Rue des Dames;Paris;75017;48,8853696;2,3257999;Buzkashi
47 Rue de Ponthieu;Paris;75008;48,871616;2,306389;Le Sens Unique
275 Boulevard Voltaire;Paris;75011;48,8496609;2,3942528;Bao Burger Nation
88, rue de Picpus;Paris;75012;48,84036208;2,399450064;Corrida Café
20 rue du sentier;Paris;75002;0;0;Test Lafourchette DRO
7rue de la présentation;Paris;75011;0;0;Le grand bol
test;Paris;75002;0;0;Bistrot DT 2
8 Boulevard de l'Hôpital;Paris;75005;48,8426979;2,3631163;"La Maison ""Austerlitz"""
102 Rue du Temple;Paris;75003;48,8623675;2,3575755;Pessic
106, rue Saint-Honoré;Paris;75001;48,86148;2,34184;La Régalade Saint-Honoré - Bruno Doucet
1, rue Tiron;Paris;75004;48,85553;2,35772;Primo
19, boulevard Garibaldi;Paris;75015;48,84747;2,30414;Myung Ka
30 Rue de Richelieu;Paris;75001;48,8653851;2,3368727;Le Comptoir de Tunisie
71, rue de Lyon;Paris;75012;48,8512221;2,369899988;Opera Café
2 rue de tresor;Paris;75010;0;0;restaurant
27 rue du bouloi;Paris;75001;0;0;Meiko
84 Rue Mouffetard;Paris;75005;48,8416114;2,3495274;Kitchen
42 Quai d'Orléans;Paris;75004;48,8525964;2,3534825;Le Flore en L'Ile
337 rue saint Martin;Paris;75003;0;0;Le Parisien
159, rue Saint-Honoré;Paris;75001;48,86326176;2,335269928;Café Ruc
24 rue d'enghien;Paris;75010;0;0;awakeparis
23, rue Saint Merri | Place Igor Stravinsky;Paris;75004;48,85984116;2,352020025;Paris Beaubourg
19, rue Henri Monnier;Paris;75009;48,88016561;2,337389946;Le Petit Canard
9 Rue de l'Ambroisie;Paris-12E-Arrondissement;75012;48,8339781;2,3858458;Le Café de Pauline
9, rue Rennequin;Paris;75017;48,88095333;2,298899889;La Gazelle
208, rue Saint-Jacques;Paris;75005;48,84898;2,34455;Casa Valentino
81 rue du cardinal lemoine;Paris;75005;0;0;l'epoque
116 bis, avenue des Champs Elysées;Paris;75008;48,87194399;2,300620079;Lido de Paris
8 Place de la Bataille de Stalingrad;Paris;75019;48,8835539;2,3697267;Pop up restaurant La Rotonde Stalingrad by Le village Traiteur
134 Avenue de Clichy;Paris;75017;48,8907482;2,3202473;Le Soleil
34, boulevard Saint-Marcel;Paris;75005;48,83898119;2,358669996;Coco de Mer
70 Avenue des Champs-Élysées;Paris;75008;48,8711365;2,3050482;Marriott Bar-Atrium
35 rue Faidherbe;Paris;75011;0;0;SAWAN
170, rue Saint Martin;Paris;75003;48,86227551;2,352040052;Chibby's Diner Rambuteau
9 Rue Jean-Pierre Timbaud;Paris;75011;48,865104;2,3672375;La Briciolina
20 rue du sentier;Paris;75002;0;0;test
122 Rue Nollet;Paris;75017;48,8896038;2,3170492;Vatel Restaurant Paris
7, rue Corneille;Paris;75006;48,84938;2,33904;La Bastide Odéon
42 Rue Lepic;Paris;75018;48,886104;2,33457;A la Pomponnette
54, boulevard de Picpus;Paris;75012;48,84371875;2,402120113;Le Bouche à Oreille
7, rue du Trésor;Paris;75004;48,85694488;2,357759953;Crabe Kitchen
17 Rue Falguière;Paris;75015;48,8432047;2,3171576;New Lal Qila
96, quai de Jemmapes;Paris;75010;48,87315;2,36437;Citizen - Drinks & Dreams
17, rue du Croissant;Paris;75002;48,86898317;2,344039917;Les Dunes
59 Rue Ramey;Paris;75018;48,8903443;2,3452826;Coq & Bock
67 Avenue de la Motte-Picquet;Paris;75015;48,8492021;2,2984943;Le Pierrot
172B Rue du Faubourg Saint-Antoine;Paris;75012;48,8501829;2,382083;Jouvence
19 Rue de Charonne;Paris;75011;48,853177;2,3745391;Le MISK
127, avenue de Clichy;Paris;75017;48,89019;2,32021;Brasserie Le Libre Échange
22 Rue Boussingault;Paris;75013;48,8238315;2,3450079;Saveurs d'Himalaya
46 Avenue de Suffren;Paris;75015;48,8537093;2,2966589;Tasca
38, rue Coquillière;Paris;75001;48,8645115;2,340960026;Sushi Mania
37 Rue Rodier;Paris;75009;48,8796371;2,3432959;L´Assommoir
38 Boulevard de l'Hôpital;Paris;75005;48,8404597;2,3617367;Le 38 - La Rose du Boulevard
3 Rue Sainte-Opportune;Paris;75001;48,8600069;2,3471205;L'Amazonial
53, rue Amelot;Paris;75011;48,857999;2,368590117;Ouzbekistan Boukhara Amelot
41, rue du testentest;Paris;75015;0;0;TEST
13 rue de Montholon;Paris;75009;0;0;Giovanni
12 Rue de Tolbiac;Paris;75013;48,8298954;2,3749463;Viaduc Café
1 Rue Caillie;Paris;75018;0;0;Terroir des gourmets
5 rue Audran;Paris;75018;48,885231;2,335896;Ristorante Al Caratello
57 Rue de Bellechasse;Paris;75007;48,8550758;2,3201269;Le Petit Varenne
boulevard de Grenelle;Paris;75015;48,84891774;2,298939943;L'Atome Café
107 Avenue Parmentier;Paris;75011;48,8673117;2,3725555;Les Fondus de la Raclette Parmentier
32 Avenue Parmentier;Paris;75011;48,8609759;2,3783496;La Fiorentina
110 Boulevard de Charonne;Paris;75020;48,8543213;2,3965587;Villa Darjeeling
41 Rue de Ponthieu;Paris;75008;48,8714175;2,3069382;La Pâte à Nouilles Champs Elysées
80 Rue Jean-Pierre Timbaud;Paris;75011;48,867315;2,3764188;The Hood
14, rue de Chabrol;Paris;75010;48,87674616;2,354409933;Copacabana
7, rue de Castiglione;Paris;75001;48,86615517;2,328079939;Le Patio du Lotti
8 Boulevard Montmartre;Paris;75009;48,8716139;2,3424509;Café Grévin
22 Rue des Pyramides;Paris;75001;48,8659304;2,3339613;C.H.A.N.G
route de Suresnes Bois de Boulogne;Paris;75016;0;0;Le Pré Catelan
17 Rue de l'Annonciation;Paris;75016;48,8563461;2,2796821;Mama Largui
53 Rue du Faubourg Poissonnière;Paris;75009;48,8746209;2,3477626;Da Monnali
64 Avenue de la Motte-Picquet;Paris;75015;48,8497039;2,2984668;Café Primerose
121 Rue Didot;Paris;75014;48,8273627;2,3148374;Suraj
36, rue des boulangers;Paris;75005;0;0;Kokoro
31 Rue Rambuteau;Paris;75004;48,8609106;2,3540002;Côté Sushi Rambuteau
rue de rue;Paris;75002;0;0;Resto de vincent 2
147, rue de Charenton;Paris;75012;48,84503424;2,382019997;Le Gave de Pau
3 Rue Saint-Marc;Paris;75002;48,8702789;2,3419019;Bao Shelter
7 Rue d'armaillé;Paris;75017;48,8773466;2,2917462;Yokosuka
55 avenue du Général Michel Bizot;Paris;75012;48,83536056;2,401720047;Chalom's
1 rue Primo Levi;Paris;75013;0;0;LES COULISSES DU VIN
10 Rue des Saints-Pères;Paris;75007;48,8569904;2,332089;Don Camilo
5 Rue des Petits Hôtels;Paris;75010;48,8772256;2,3545001;Mamagoto
27,Quai Branly;Paris;75007;48,86178112;2,298530102;Café Branly
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;chez robin pro
37 Rue de Ponthieu;Paris;75008;48,8713241;2,3075234;Allan's Burger Côté Jardin
12 rue Véronèse;Paris;75013;48,8337605;2,3545089;Baan Issan
92 Rue de la Réunion;Paris;75020;48,8571839;2,4000788;A-Table
33 Rue de Paradis;Paris;75010;48,8752543;2,3511828;I Cugini
7 Rue de la Cerisaie;Paris;75004;48,8516598;2,3667306;Pizza e  Fichi
NULL;Paris;75006;0;0;Le Lucernaire
15 Rue de Sèvres;Paris;75006;48,8515321;2,3281965;Le Panestrone
37 bis, rue de Montpensier;Paris;75001;48,8657;2,33724;Mystery Cuisine - Édouard et Thu Ha
3 Rue Oberkampf;Paris;75011;48,862793;2,367662;Bespoke
53, rue blanche;Paris;75009;48,88124;2,33119;Paso Doble
34 Avenue Jean Moulin;Paris;75014;48,8266807;2,3237355;Chez Thierry
32 Rue Véron;Paris;75018;48,884958;2,335677;Le Restaurant
40 Rue du Faubourg Poissonnière;Paris;75010;48,8735883;2,3482854;Lo Zio
20 rue du sentier;Paris;75002;0;0;Chez Charles
ddd;Paris;75019;0;0;ff
4, rue du Général Lanrezac;Paris;75017;48,87589;2,29366;Sormani Gastronomique
47 Rue de Bourgogne;Paris;75007;48,8565928;2,3173764;Hôme
16, Rue du Dragon;Paris;75006;48,85326029;2,330849886;L'Altro
18 rue oberkampf;Paris;75011;0;0;les petits papiers
25, rue Lambert;Paris;75018;48,88904305;2,345010042;Le Gabin
13, rue des Lavandières Sainte Opportune;Paris;75001;48,85865657;2,346050024;BAM (Bar à Manger)
2, Rue Germain Pilon;Paris;75018;48,88307;2,33634;La Bougnate
69 rue du Faubourg Saint Dénis;Paris;75010;48,87267;2,35416;Monsieur Baba
24, avenue de la Republique;Paris;75011;48,86615517;2,369679928;La Dernière Séance
120 rue de rivoli;Paris;75001;0;0;Chaudron magique
68 Rue Amelot;Paris;75011;48,8602521;2,3680904;Sterchele
42, rue Sainte Croix de la Bretonnerie;Paris;75004;48,85884;2,35464;Shiso
20, boulevard Richard Lenoir;Paris;75011;48,85563;2,37058;Yara
Rue du Sentier;Paris;75002;48,8695452;2,3460556;qsdjkh
119, avenue de Villiers;Paris;75017;48,8850024;2,2949928;La Recoleta
74 Rue Daguerre;Paris;75014;48,8355331;2,3256658;Cafe Colette Paris
153 Rue de Lourmel, Paris, France;Paris;75015;48,8400099;2,2835274;Saturne
49 Rue du Faubourg Saint-Antoine;Paris;75011;48,8522902;2,3728738;Le Sanz
86 Av. des Champs-Élysées;Paris;75008;48,8713694;2,3037765;86 Champs-Élysées
5, rue Joseph sansboeuf;Paris;75008;0;0;MEL'S
5 Avenue du Dr Gley;Paris;75020;48,8772392;2,4103926;Hippopotamus Porte des Lilas
13, boulevard Garibaldi;Paris;75015;48,84753709;2,303550005;Au Rendez-vous des Arts
81 Avenue Bosquet;Paris;75007;48,855254;2,3055992;Les Oreilles et La Queue
6 Rue Crozatier;Paris;75012;48,8455532;2,3828824;Le Bistrot Champenois
2 Place de Rungis;Paris;75013;48,8222916;2,3473873;Le Dôme de Rungis
25, rue de la Pompe;Paris;75016;48,85286621;2,262209892;Bon
39, rue Vasco de Gama;Paris;75015;48,83700519;2,283560038;Casa Roma
2 Rue Hector Malot;Paris;75012;48,8453785;2,3753036;Novotel café - Paris Gare de Lyon
6, Place du Tertre;Paris;75018;48,88628141;2,340460062;La Mère Catherine
4 Rue Beaugrenelle;Paris;75015;48,8478289;2,2846721;Sur Le Pouce Pousse
9 Rue d'alger;Paris;75001;48,8654671;2,3296697;Balagan
58 Rue Claude Bernard;Paris;75005;48,8399256;2,347245;La belle mine
8 Rue de la Procession;Paris;75015;48,8401438;2,3052804;Khao Tip
75 Avenue Niel;Paris;75017;48,8825704;2,2959852;lutecia restaurant
70 Rue Saint-Lazare;Paris;75009;0;0;TEST TAG 2
5, rue Henri Monnier;Paris;75009;48,87938;2,33707;Les Affranchis
sdlnf;Paris;75019;0;0;zef
6, rue de Chaillot;Paris;75016;48,86668214;2,296969891;Oscar
166 Rue Montmartre;Paris;75002;48,8704871;2,3430476;King Marcel
47 Passage des Panoramas;Paris;75002;48,8709006;2,3416323;Caffe Stern
7 Rue de la Cossonnerie;Paris-1ER-Arrondissement;75001;48,8613423;2,3486873;Le Galant
55 Rue de Lancry;Paris;75010;48,8718356;2,3622614;Chez Alberto
22bis Rue de la Verrerie;Paris;75004;48,857447;2,3546065;Ao Yama
25-27, avenue Corentin Cariou;Paris;75019;48,89680043;2,384520054;African Music Hall
29 Boulevard Henri IV;Paris;75004;48,8521319;2,3649893;Le Réveil Bastille
163 quai de Valmy;Paris;75010;0;0;Le chaland
42, boulevard des Batignolles;Paris;75017;48,8828;2,32326;Le Mont Liban
23 Rue Sainte-Marthe;Paris;75010;48,874188;2,372129;Jambo
43 rue le Peletier;Paris;75009;48,87490463;2,339380026;Gontran
5, rue des Petits Hôtels;Paris;75010;48,87720528;2,354990005;Playtime
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Chez Marc Antoine Free
270 Rue du Faubourg Saint-Antoine;Paris;75012;48,848675;2,3929526;La Tête à Toto
7, rue Pierre Fontaine;Paris;75009;48,88049425;2,335059881;Orphée
25, rue Pierre Demours;Paris;75017;48,88126;2,29405;Le Rital
12 Rue Eugène Sue, 75018 Paris, France;Paris;75018;48,8908656;2,3466954;Le Paradis des Indes
9, rue du Colisée;Paris;75008;48,87063;2,30763;L'Appart
95, rue Lemercier;Paris;75017;48,88897784;2,319540024;Liberic Paris
3, rue du Roule;Paris;75001;48,86038;2,34332;Koshi
Port de Javel Haut;Paris;75015;48,84694465;2,277489901;La Plage Parisienne
41, avenue de Segur;Paris;75007;48,85056193;2,309180021;La Rose
20 Rue des Halles;Paris;75001;48,860055;2,3466853;La Factory Burger
119, rue des Dames;Paris;75017;48,8826642;2,316960096;Le Brunello
7, Place du Québec;Paris;75006;48,8537534;2,3325331;Armani/Ristorante
20 rue du Sentier;Paris;75009;48,8695057;2,3460875;test Yasmina
77 Rue la Condamine;Paris;75017;48,8844799;2,3197496;C Décalé
4 Rue Castex;Paris;75004;48,8526452;2,3662569;Le Rotanah
5, rue Paul-Louis Courier;Paris;75007;48,85615678;2,324850082;La Scala
20 rue du sentier;Paris;75002;48,8695057;2,3460875;Chez lafourchette
36, rue Rodier;Paris;75009;48,87924492;2,343199968;Wally Le Saharien
90, rue Ordener;Paris;75018;48,89272501;2,34284997;Sfera
114 Rue Oberkampf;Paris;75011;48,8659697;2,3791403;Le Riviera
42 Avenue Gabriel;Paris;75008;0;0;Le Gabriel
119 Rue de la Roquette;Paris;75011;48,8582133;2,3817152;Le Bec Salé
57, avenue Raymond Poincaré;Paris;75016;48,8672091;2,285939932;Le Relais du Parc - Hôtel Renaissance Le Parc Trocadéro
38, rue de l'Echiquier;Paris;75010;48,87168053;2,349590063;La Table du Pavillon
15 Rue Condorcet;Paris;75009;0;0;SO GOOD
96 Rue d'Hauteville;Paris;75010;48,8773422;2,3516751;Yün Bistrot Franco-Cantonais
16 Rue Saint-Augustin;Paris;75002;48,8690001;2,3361959;Rice Trotters
23 Passage Verdeau;Paris;75009;48,8736374;2,3423402;Holy Bol
25, rue de la Victoire;Paris;75009;48,87510033;2,338409901;Les Domaines de Sophie
191 Rue du Faubourg Poissonnière;Paris;75009;48,8831061;2,3491863;Rabah Kaci
110 Boulevard de la Villette;Paris;75019;48,8772642;2,3717807;La Galette Électrique
33 Rue Bezout;Paris;75014;48,8287566;2,3297705;Pizza Gigi
46, rue Raymond Losserand;Paris;75014;48,83476798;2,319619894;Les Frangines
24 Rue de Rivoli;Paris;75004;48,8560404;2,3584344;La Tartine
43 Rue Ramey;Paris;75018;48,8903701;2,3458995;Le Gandhi
30 Rue de Tolbiac;Paris;75013;0;0;Home Tolbiac
1 Rue du Mail;Paris;75002;48,8664138;2,3413963;Chez Georges
5 rue des martyres;Paris;75008;0;0;CHEZ AWA TEST
dfkl;Paris;75019;0;0;Henri's
22 Rue Cadet;Paris;75009;48,8752824;2,343398;Âme et Esprit du Vin Cadet
69, rue de Seine;Paris;75006;48,85418146;2,337029934;Fish la Boissonnerie
32, rue Delambre;Paris;75014;0;0;Alitaro
13 Rue de Crussol;Paris;75011;48,8643875;2,3678218;Le Tagine
5 Rue de la Montagne Sainte Geneviève;Paris;75005;48,8492638;2,3489707;La Pie Noir
154 Rue Lamarck;Paris;75018;48,8912751;2,3290147;L'Echoppe de Paris-Lamarck
1 Rue Gay-Lussac;Paris;75005;48,8466293;2,3408382;titi
4 Rue du Débarcadère;Paris;75017;48,8780812;2,2873974;Lou Bistrot
5, rue Crillon;Paris;75004;48,84878721;2,365309954;Le Comptoir d'Alain le Sommelier
22, Avenue Rapp;Paris;75007;48,8590506;2,300889969;Grissini
22, rue Jean Pierre Timbaud;Paris;75011;48,86543246;2,368839979;La Pharmacie
35 rue de Trévise;Paris;75009;0;0;Black Beans
4 Rue de Bercy;Paris;75012;48,8360288;2,3858318;Shogun
101, rue de la Croix Nivert;Paris;75015;0;0;Chez Papa 15
70 Rue Saint-Lazare;Paris;75009;0;0;Pas touche
25, avenue Pierre-1er-de-Serbie;Paris;75016;48,86681262;2,297729969;Tse Yang
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;chez bibi
20, rue Pierre Levée;Paris;75011;48,86812;2,37026;Soya
aucune;Paris;75015;0;0;Test
12, rue de Poitiers;Paris;75007;48,85885;2,32609;Le Poulpry
144, avenue du Maine;Paris;75014;0;0;LE SAFOUTIER
1 Rue Ampère;Paris;75017;0;0;doublon à ne pas prendre
1, boulevard Exelmans;Paris;75016;48,839639;2,267159939;Gildas Delamer
23 Rue des Acacias;Paris;75017;48,8769258;2,2914652;Les P´tits Plats by Vito
43, avenue Trudaine;Paris;75009;48,88088811;2,341599941;Les Bonnes Soeurs - Paris 9
77 Rue Lecourbe;Paris;75015;48,8432281;2,3053709;Café Chastel
40 Rue Lepic;Paris;75018;48,8860689;2,3346422;Gang Seng
80 Rue du Faubourg Poissonnière;Paris;75010;48,8766511;2,3488933;L'Artisan du burger -Poissonnière
22, rue Théodore Banville;Paris;75017;48,8829276;2,298140049;Le Petit Banville
45 rue de babylone;Paris;75007;0;0;arnaud bonnissent
36 Rue de Bagnolet;Paris;75020;48,8568991;2,3979538;Totorino
144, boulevard d'Exelmans;Paris;75016;48,84786594;2,259710073;Le Congrès Auteuil
10, rue Saint-Florentin;Paris;75001;48,86760306;2,324310064;Le Florentin
7 Rue Dampierre;Paris;75019;48,8943511;2,3839206;Le Dampierre
3 Rue Eugène Carrière;Paris;75018;48,8890494;2,3319588;Le Discret
39 Rue de Clignancourt;Paris;75018;48,8862836;2,3473613;Florian Erhart
50 Rue des Morillons;Paris;75015;48,8322072;2,3033726;Le Clos Morillons
1 Chemin de la Croix Catelan, Paris, France;Paris;75016;0;0;Le restaurant du Club House
86 Rue Philippe de Girard;Paris;75018;48,8890103;2,3606826;Neesa (The Bistrot Parisien)
21 Rue des Dames;Paris;75017;0;0;BANHMILA
141, rue de la Croix Nivert;Paris;75015;48,8412;2,29218;Le Lac d'Argent
16, cours de Vincennes;Paris;75012;48,84746;2,40039;Au Régal Couscous
63 Rue du Javelot;Paris-13E-Arrondissement;75013;48,8260277;2,3644954;Quan Ngon
109 Boulevard de Charonne;Paris;75011;48,8561138;2,3943719;Café d'Albert Paris 11ème
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Risa Orr
35 Rue des Abbesses;Paris;75018;48,884998;2,336918;Le Sancerre
zef;Paris;75019;0;0;sdklfj
84 Avenue Secrétan;Paris;75019;48,8789713;2,3779063;Sunny
12, rue Dupetit Thouars;Paris;75003;48,86552;2,36208;La Focacceria des Vitelloni
23 Rue Melingue;Paris;75019;48,8757226;2,3855878;Mensae
163 Quai de Valmy;Paris;75010;48,8787841;2,3662692;Le chaland
28 Boulevard Diderot;Paris;75012;48,8458564;2,3755885;Le Maximilien
10 Rue du Général Brunet;Paris;75019;48,8803533;2,3908819;Casa Giorgio
39 Avenue de Villiers;Paris;75017;48,8829309;2,3082492;Bozen
6 Rue de Beaujolais;Paris-1ER-Arrondissement;75001;0;0;A Casaluna
8 Rue Saint-Marc;Paris;75002;48,8703703;2,3416642;Royal Buffet
33 rue lepic;Paris;75018;0;0;le basilic
136 Rue de Lourmel;Paris-15E-Arrondissement;75015;48,8414416;2,2844455;Les Turbulentes
24, rue Surcouf;Paris;75007;48,86043344;2,309540033;The Club
227 Rue du Faubourg Saint-Martin;Paris;75010;48,8818159;2,3657614;La Chope
49 bis, avenue du général Michel Bizot;Paris;75012;48,8351622;2,401249886;L' Escale de Marrakech
7 rue de Courcelles;Paris;75008;0;0;CARINE A PARIS
128-162 Avenue de France;Paris;75013;0;0;MT DELIGHTS
39 boulevard des Capucines;Paris;75002;48,869976;2,329282;Restaurant Capucine Cafe
Rue des Saussaies;Paris;75008;0;0;TEST STEPS
2, rue Clément;Paris;75006;48,85256;2,33702;Restaurant AG
51 rue de bercy;Paris;75012;48,83720355;2,382719994;Le 51
143 rue lamarck;Paris;75018;0;0;korat
44 Rue de Londres;Paris;75008;48,8782554;2,3264704;Lhotse
1, place Armand Carrel;Paris;75019;48,88227035;2,381870031;Le Napoléon III
1, rue de Lyon, angle 21, bd Diderot;Paris;75012;48,84595556;2,372319937;Taverne Karlsbräu de Paris Gare de Lyon
2 Rue de Cadix;Paris;75015;48,8345327;2,2883522;Swades
16 Rue Saint-Augustin;Paris;75002;48,8690001;2,3361959;Casa bella
5 RUE DAMREMONT;Paris;75018;0;0;Le Tagliatelle
22rue de la d'huis;Paris;75020;0;0;Chez le kabyle
20 Rue du Colisée;Paris-8E-Arrondissement;75008;48,8709902;2,3091582;Lily Wood
11 Rue de la Grande Chaumière;Paris;75006;48,8422092;2,3306849;Restaurant ESTTIA
8 Rue Durantin;Paris;75018;48,8854906;2,3373666;Les Deux Chauves
29, rue Beaurepaire;Paris;75010;48,87138;2,36424;Le Repère
33 Rue de Turin;Paris;75008;48,882648;2,3241267;Saigon Vietnam
32 Rue Saint-Paul;Paris;75004;48,8539298;2,3624348;La Cerise Sur La Pizza Saint-Paul
25 Boulevard des Italiens;Paris;75002;48,8709585;2,3356336;HD Diner Opéra
32, avenue des Gobelins;Paris;75013;48,83568949;2,352279902;Le Réveil Matin
Rue du resto;Paris;75001;0;0;DELETED
52, rue d'Orsel;Paris;75018;48,88358483;2,341320038;Svetlana
12 Rue Liancourt;Paris;75014;48,8337883;2,3277568;Les Petites Sorcières - Ghislaine Arabian
5, rue du Coq Heron;Paris;75001;48,86437849;2,34217;Kei [DOUBLON]
35, rue Mauconseil;Paris;75001;48,86418275;2,346920013;Les Merveilles Du Maroc
39 Rue Saint-Ferdinand;Paris;75017;48,8775853;2,28746;Enjoy Sushi Bar
44 Rue de Laborde;Paris;75008;48,8758344;2,3166637;Le Laborde, Bar à Viandes
20 rue du sentier;Paris;75002;0;0;Test de dmoreau@lafourchette
fghfgh;Paris;75018;0;0;fghfggh
70 Rue Saint-Lazare;Paris;75009;48,8763776;2,330525;test 3
85 rue Lamarck;Paris;75018;0;0;Au Pied du Sacré Coeur
35, rue Annonciation;Paris;75016;48,85720841;2,278209925;Le Passy Zen
13, rue de la Paix ou 15, rue Daunou;Paris;75002;48,86970833;2,331180096;Duke’s Bar – Hôtel Westminster Paris
11, rue Faidherbe;Paris;75011;48,85148315;2,383869886;Mansouria
10 Rue du Château Landon;Paris;75010;48,8801913;2,3624607;L'ETOILE DE L'EST
4 Rue Pierre Leroux;Paris;75007;0;0;Restaurant L'inconnu
27, rue de Gassendi;Paris;75014;48,83424068;2,32626009;INDIAN HOUSE
49 rue Olivier de Serres;Paris;75015;0;0;GEORGE
4 rue du fer à moulin;Paris;75005;0;0;Chez KAT
228 rue de Rivoli Paris France;Paris;75001;0;0;Restaurant le Meurice-Alain Ducasse
135 Rue Saint-Dominique;Paris;75007;48,8582586;2,3019069;Le Violon d'Ingres - Christian Constant
33 Rue Guersant;Paris;75017;48,8816092;2,2887843;New-York à Paris
38 Rue Debelleyme;Paris;75003;48,8624406;2,3641762;La Cuisine de Bar
351 Rue de Vaugirard;Paris;75015;48,8368403;2,2963565;aazz
20 Rue du Sentier;Paris;75009;48,8694467;2,3462102;qsf
101, Avenue des Ternes;Paris;75017;48,88108629;2,288480043;Bellagio
4, rue Pétel;Paris;75015;48,84128349;2,299200058;Le Pétel
330 Rue des Pyrénées;Paris;75020;48,8732004;2,3905427;Afrik'n'fusion
5 Rue Poulbot;Paris;75018;48,8867259;2,3397884;Cinecitta Le Sacré Coeur
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Chez Marc Antoine Pro
2 bis, boulevard Saint-Martin;Paris;75010;48,86852397;2,358720064;Le Pachyderme
270 Rue du Faubourg Saint-Martin;Paris;75010;48,8833971;2,3682897;Little india
95 rue de saussure;Paris;75017;0;0;ARMORIC-SAVEURS
29 Quai des Grands Augustins;Paris;75006;48,8543385;2,3426046;Paradis Marguerite
39, rue des Vinaigriers 75010;Paris;75010;0;0;The Sunken Chip
6, place de la Bastille;Paris;75012;48,85286621;2,369270086;Les Grandes Marches
4 Rue du Mont Cenis;Paris;75018;48,8868534;2,3413697;Comestibles
11, rue de la Verrerie;Paris;75004;48,85715;2,35481;Kiccho
NULL;Paris;75010;0;0;La Movida
20 Rue du Sentier;Paris;75002;0;0;Chez Matthieu
46 Rue Didot;Paris;75014;48,8311104;2,3195118;Tamam Kitchen
39, rue des Vinaigriers;Paris;75010;48,87325873;2,361449957;O'39
73 Rue Guy Môquet;Paris;75017;48,8930497;2,3268541;La Chope
48 rue lepic;Paris;75018;0;0;Restaurant Damien 45
25 Rue de Bruxelles;Paris;75009;48,8827338;2,3283047;Kim Sushi
10 Rue Rennequin;Paris;75017;48,8810066;2,2991014;Sale e Pepe
110, rue Léon-Maurice Nordmann;Paris;75013;48,83437376;2,34552002;Tra Amici
195 Rue de Crimée;Paris;75019;48,8911839;2,3758634;Tasska
8, rue de Surene;Paris;75008;48,87069444;2,321690083;Le Taste Monde
17 Rue Brillat-Savarin;Paris;75013;48,8218656;2,3500815;Basilic'o
20 Rue de Ponthieu;Paris;75008;48,8707196;2,3097023;Maison Burger - Ponthieu
36, rue de Paradis;Paris;75010;48,87538;2,35104;Le Fantôme
30 Avenue Corentin Cariou;Paris;75019;48,895639;2,3876555;Panasia
16, rue Guillaume Bertrand;Paris;75011;48,86378876;2,380800009;El Camino
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Chez Alix
32 Boulevard de la Bastille;Paris;75012;48,8497638;2,3687043;La Seine Café
41, boulevard Bourdon;Paris;75004;48,85266792;2,36826992;La Cavetière
44 boulevard Menilmontant;Paris;75020;48,86314;2,38731;Aux Tables du Père Lachaise
39, Avenue des Champs Elysées;Paris;75008;48,87019;2,30654;L'Alsace
10, Place Constantin Brancusi;Paris;75014;48,83720355;2,321190119;La Cagouille
159, rue de Crimée;Paris;75019;48,88845111;2,379179955;Belushi's Paris
69, rue des Gravilliers;Paris;75003;48,86464199;2,353990078;404
22, rue Mayet;Paris;75006;48,8461278;2,3191544;Chez Basilic
41 Rue des Écoles;Paris;75005;48,8488044;2,3469889;Villa Pantheon
az;Paris;75001;0;0;dazdazdazd
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;My restaurant bbseb
NULL;Paris;75008;0;0;sassolini
9, rue de Chaumont;Paris;75019;48,88121674;2,371989965;Dolce Felix
30 avenue massena;Paris;75013;0;0;le bardet
9 Rue des Abbesses;Paris;75018;48,8839322;2,3388208;Le Templier de Montmartre
3 Rue de Bièvre;Paris;75005;48,8511;2,350753;La Soummam
106, boulevard Jourdan;Paris;75014;48,82331419;2,32633996;Paris Eclair
24 rue du Marché Popincourt;Paris;75011;0;0;düo, galerie, librairie, restaurant
51 RUE DE MONTREUIL;Paris;75011;0;0;loge51
8 Place Gambetta;Paris;75020;48,8645532;2,3983559;Café Gambetta
6 Rue Emile Gilbert;Paris;75012;48,8463802;2,3733835;Aux 2 Saveurs
97, avenue de Versailles;Paris;75016;48,84523256;2,271840096;Chez Antoine
1 Place Armand Carrel;Paris;75019;0;0;Le Napoleon III (Ne pas utiliser)
30 Rue de la Grande Truanderie;Paris;75001;48,8630911;2,3482678;Le Pariggi
59, rue Servan;Paris;75011;48,86385401;2,381200075;Le Diamant de Paris
119, avenue Felix Faure;Paris;75015;48,83825558;2,281780005;Le Buron
